millis,stamp,datetime,light,temp,vcc
776000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
776999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
777999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
778999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
780000, 1562112000, "2019/7/3 0:0:0", 997, 520.92, 1.13
780999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
782000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
782999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
784000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
784999, 1562112000, "2019/7/3 0:0:0", 997, 520.92, 1.13
785999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
786999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
787999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
789000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
789999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
791000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
792000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
792999, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
794000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
794999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
796000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
796998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
797999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
798999, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
800000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
800999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
801999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
802999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
803999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
804999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
805998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
806999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
807999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
808999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
809999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
810999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
812000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
812998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
814000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
814999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
816000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
816999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
817999, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
818999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
819999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
821000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
821999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
823000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
823998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
824998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
825999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
826999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
827999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
828999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
829999, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
830999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
832000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
832999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
833999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
834999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
835999, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
837000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
837999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
839000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
839999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
840999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
841998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
842998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
843999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
844999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
846000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
846999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
848000, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
848999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
849999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
850999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
851999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
853000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
853998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
855000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
855999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
856999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
857999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
858999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
859999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
860999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
862000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
862999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
864000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
864999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
865999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
866998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
867999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
869000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
869998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
870999, 1562112000, "2019/7/3 0:0:0", 997, 520.92, 1.13
871999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
872998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
873999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
874998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
875999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
876998, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
877999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
878998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
879998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
880999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
881998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
882999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
883999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
885000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
885999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
887000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
887999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
888999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
889999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
890999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
891999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
892998, 1562112000, "2019/7/3 0:0:0", 997, 520.92, 1.13
894000, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
894999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
895998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
896999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
897998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
898998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
899999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
900999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
901998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
903000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
903998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
904999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
905999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
906999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
907999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
908998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
909999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
910998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
911998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
912999, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
913999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
914999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
915999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
916999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
917998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
919000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
920000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
920999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
921999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
922999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
924000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
924999, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
926000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
926999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
928000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
928999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
929999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
930999, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
931999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
933000, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
933998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
934999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
935999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
936999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
938000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
938999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
940000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
940999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
941999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
942999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
944000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
945000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
945999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
947000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
947999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
949000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
949999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
951000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
951999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
952999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
953999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
954999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
955999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
956999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
958000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
958999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
960000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
960999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
961999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
962999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
963999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
965000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
965999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
967000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
967998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
968999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
969999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
970999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
972000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
972999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
973999, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
974999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
975998, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
976999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
977999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
978999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
979998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
980999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
981999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
983000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
983999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
984999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
986000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
986999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
987999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
988999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
990000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
990999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
991998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
992998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
993999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
994999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
995999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
997000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
997999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
999000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
999998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1000998, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1001999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1002999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1004000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1004999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1005999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1006999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1008000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1008999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1009998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1011000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1011999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1013000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1013999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1015000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1015999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1016999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1017999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1018999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1020000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1020999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1022000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1022999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1024000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1025000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1025999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1027000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1027999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1029000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1029999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1030999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1031998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1032999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1033998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1034999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1036000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1036999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1038000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1038999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1039998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1040999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1041999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1042999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1043998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1044999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1045998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1047000, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
1047999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1048999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1049999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1050999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1052000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1052999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1053999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1054999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1056000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1056998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1057998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1058998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1059999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1060999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1061999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1063000, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1063999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1064999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1065999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1066999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1068000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1068998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1070000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1070999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1071998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1072999, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1073998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1074999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1075999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1077000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1077999, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
1079000, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1079998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1080998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1081999, 1562112000, "2019/7/3 0:0:0", 996, 519.76, 1.13
1082999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1084000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1084998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1085999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1086998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1087998, 1562112000, "2019/7/3 0:0:0", 997, 519.76, 1.13
1088999, 1562112000, "2019/7/3 0:0:0", 997, 520.92, 1.13
1089998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1090998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1091999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1093000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1093999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1095000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1095999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1096999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1098000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1098999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1100000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1100999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1102000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1102999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1104000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1104999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1105999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1107000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1107998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1108999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1109998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1110999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1111998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1112999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1113998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1114999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1116000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1116999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1118000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1118999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1120000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1120999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1121999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1122999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1123998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1125000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1125998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1126999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1127999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1128999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1130000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1130998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1131999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1132999, 1562112000, "2019/7/3 0:0:0", 997, 520.92, 1.13
1134000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1134999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1136000, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1136999, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1137998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1138999, 1562112000, "2019/7/3 0:0:0", 998, 520.34, 1.13
1139998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1141000, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1141998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1142999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1143998, 1562112000, "2019/7/3 0:0:0", 996, 520.34, 1.13
1144999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1145999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1146999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1148000, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1148998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1149999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1150998, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1152000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1152999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1153999, 1562112000, "2019/7/3 0:0:0", 998, 520.92, 1.13
1154998, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1155999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1157000, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
1157999, 1562112000, "2019/7/3 0:0:0", 997, 520.34, 1.13
